Show,Date,Person,Media Type,Media Value,,Title,,,,,,,,,,,,,,,,,,,,,
200,4/13/11,Nicholas Wolterstorff|Paul Lauritzen|Bill Savage|Gary Morson|Nathan Hedman,4,http://www.veritas.org/talks/secular-grounding-human-rights-possible/?view=all-talks&ccm_paging_p=29,,Is a Secular Grounding of Human Rights Possible?,,,,,,,,,,,,,,,,,,,,,
200,4/11/11,Paul Vitz|Patrick Shrout,4,http://www.veritas.org/talks/psychology-atheism2/?view=all-talks&ccm_paging_p=29,,The Psychology of Atheism,,,,,,,,,,,,,,,,,,,,,
200,4/7/11,John Lennox,4,http://www.veritas.org/talks/same-evidence-different-conclusions-objective-belief-oxymoron/?view=all-talks&ccm_paging_p=29,,"Same Evidence, Different Conclusions: Is ""Objective Belief"" an Oxymoron?",,,,,,,,,,,,,,,,,,,,,
200,4/6/11,John Lennox|Daniel Lowenstein,4,http://www.veritas.org/talks/christianity-and-tooth-fairy/?view=all-talks&ccm_paging_p=29,,Christianity and the Tooth Fairy,,,,,,,,,,,,,,,,,,,,,
200,4/6/11,John Lennox,4,http://www.veritas.org/talks/god-and-stephen-hawking/?view=all-talks&ccm_paging_p=29,,God and Stephen Hawking,,,,,,,,,,,,,,,,,,,,,
200,4/6/11,David Skeel|Daniel Barbezat|Luca Grillo,4,http://www.veritas.org/talks/two-views-justice-why-be-good/?view=all-talks&ccm_paging_p=29,,Two Views on Justice: Why Be Good?,,,,,,,,,,,,,,,,,,,,,
200,4/5/11,John Lennox|Jan de Vries,1,ZUOAKyTK6JY?rel=0,,Is Anything Worth Believing In?,,,,,,,,,,,,,,,,,,,,,
200,4/4/11,Ray Barfield,4,http://www.veritas.org/talks/what-does-it-mean-be-human2/?view=all-talks&ccm_paging_p=29,,What Does it Mean to be Human?,,,,,,,,,,,,,,,,,,,,,
200,4/4/11,John Lennox,4,http://www.veritas.org/talks/axioms-and-inferences-mathematician-thinks-about-faith/?view=all-talks&ccm_paging_p=29,,Axioms and Inferences: A Mathematician Thinks About Faith,,,,,,,,,,,,,,,,,,,,,
200,4/2/11,Rosalind Picard|Troy Van Voorhis|Daniel Hastings|Alan Lightman|Alex Byrne,1,CgU-yGrgeMM,,"Life, the Universe, and MIT",,,,,,,,,,,,,,,,,,,,,
200,3/30/11,Os Guinness,4,http://www.veritas.org/talks/god-suffering-and-problem-evil/?view=all-talks&ccm_paging_p=29,,"God, Suffering, and the Problem of Evil",,,,,,,,,,,,,,,,,,,,,
200,3/23/11,Astrid Jongerius|Cees Veerman|Prof. Dr. Marcel Zeelenberg,4,http://www.veritas.org/talks/survival-fastest-busy-and-ambitious-why/?view=all-talks&ccm_paging_p=29,,Survival of the Fastest: Busy and Ambitious! ...but why?,,,,,,,,,,,,,,,,,,,,,
200,3/10/11,Vinoth Ramachandra|Katrina Swett,4,http://www.veritas.org/talks/human-rights-pluralistic-society/?view=all-talks&ccm_paging_p=30,,Human Rights in a Pluralistic Society,,,,,,,,,,,,,,,,,,,,,
200,3/4/11,Vinoth Ramachandra|Diana Eck,1,dhxzwXkT2ns?rel=0,,Why Tolerance is Not Enough,,,,,,,,,,,,,,,,,,,,,
200,3/1/11,Vinoth Ramachandra|Reginald Wilburn,1,GVmlRhLETFk,,Is the Dream Possible?,,,,,,,,,,,,,,,,,,,,,
200,2/28/11,Vinoth Ramachandra|Marla Frederick|Howard McLendon,4,http://www.veritas.org/talks/dream-possible-foundations-and-faith-multi-ethnicity/?view=all-talks&ccm_paging_p=30,,Is the Dream Possible? Foundations and Faith in Multi-Ethnicity,,,,,,,,,,,,,,,,,,,,,
200,2/25/11,Mary Poplin,4,http://www.veritas.org/talks/radical-marxist-radical-womanist-radical-love1/?view=all-talks&ccm_paging_p=30,,"Radical Marxist, Radical Womanist, Radical Love",,,,,,,,,,,,,,,,,,,,,
200,2/23/11,Kenneth Samples,4,http://www.veritas.org/talks/imago-dei/?view=all-talks&ccm_paging_p=30,,Imago Dei,,,,,,,,,,,,,,,,,,,,,
200,2/23/11,Vinoth Ramachandra|Dabney Evans|Jonathan Crane|Gary Hauk,4,http://www.veritas.org/talks/human-rights-pluralistic-society-panel-discussion-and-dialogue/?view=all-talks&ccm_paging_p=30,,Human Rights in a Pluralistic Society: a Panel Discussion and Dialogue,,,,,,,,,,,,,,,,,,,,,
200,2/22/11,Satyan Devadoss,4,http://www.veritas.org/talks/god-math-and-multiverse/?view=all-talks&ccm_paging_p=30,,"God, Math and the Multiverse",,,,,,,,,,,,,,,,,,,,,
200,2/22/11,Vinoth Ramachandra,4,http://www.veritas.org/talks/liberating-technology/?view=all-talks&ccm_paging_p=30,,Liberating Technology,,,,,,,,,,,,,,,,,,,,,
200,2/22/11,Kenneth Samples,4,http://www.veritas.org/talks/how-shall-we-live/?view=all-talks&ccm_paging_p=30,,How Shall We Live?,,,,,,,,,,,,,,,,,,,,,
200,2/21/11,Ian Hutchinson,4,http://www.veritas.org/talks/science-and-faith1/?view=all-talks&ccm_paging_p=30,,Science and Faith,,,,,,,,,,,,,,,,,,,,,
200,2/10/11,Frederica Mathewes-Green,4,http://www.veritas.org/talks/meaning-sex/?view=all-talks&ccm_paging_p=30,,The Meaning of Sex,,,,,,,,,,,,,,,,,,,,,
200,2/1/11,Bishop John Rucyahana|Elazar Barkan,4,http://www.veritas.org/talks/could-you-forgive-your-brothers-killer/?view=all-talks&ccm_paging_p=30,,Could You Forgive Your Brother’s Killer?,,,,,,,,,,,,,,,,,,,,,
200,1/25/11,Rosalind Picard,4,http://www.veritas.org/talks/robots-autism-and-god/?view=all-talks&ccm_paging_p=30,,"Robots, Autism, and God",,,,,,,,,,,,,,,,,,,,,
200,1/15/11,Felicia Song,4,http://www.veritas.org/talks/web-20-and-ironies-being-connected/?view=all-talks&ccm_paging_p=30,,Web 2.0 and the Ironies of Being Connected,,,,,,,,,,,,,,,,,,,,,
200,1/14/11,Ken Myers,4,http://www.veritas.org/talks/image-our-devices-how-technologies-shape-our-picture-human-identity/?view=all-talks&ccm_paging_p=30,,In the Image of Our Devices: How Technologies Shape Our Picture of Human Identity,,,,,,,,,,,,,,,,,,,,,
200,1/13/11,Mark Husbands,4,http://www.veritas.org/talks/friendship-knowledge-and-love-what-emerging-adults-should-learn-gandalf-augustine-and-milosz/?view=all-talks&ccm_paging_p=31,,"Friendship, Knowledge and Love: What Emerging Adults Should Learn from Gandalf, Augustine, and Milosz",,,,,,,,,,,,,,,,,,,,,
200,1/11/11,Jeffrey P. Schloss|John Tooby,4,http://www.veritas.org/talks/altruism-evolution/?view=all-talks&ccm_paging_p=31,,Altruism In Evolution,,,,,,,,,,,,,,,,,,,,,
200,1/10/11,Os Guinness,4,http://www.veritas.org/talks/journey1/?view=all-talks&ccm_paging_p=31,,The Journey,,,,,,,,,,,,,,,,,,,,,
200,11/11/10,Ard Louis,4,http://www.veritas.org/talks/does-science-make-faith-obsolete/?view=all-talks&ccm_paging_p=31,,Does Science Make Faith Obsolete?,,,,,,,,,,,,,,,,,,,,,
200,10/28/10,Raymond G. De Vries|Tim Grubbs Lowly|John Rapson,4,http://www.veritas.org/talks/suffering-god-love/?view=all-talks&ccm_paging_p=31,,Suffering... With a God of Love?,,,,,,,,,,,,,,,,,,,,,
200,10/28/10,Ian Hutchinson|Marcelo Gleiser,4,http://www.veritas.org/talks/are-we-significant-figures/?view=all-talks&ccm_paging_p=31,,Are We Significant Figures?,,,,,,,,,,,,,,,,,,,,,
200,10/27/10,Mary Poplin,4,http://www.veritas.org/talks/high-performing-teachers-low-performing-schools/?view=all-talks&ccm_paging_p=31,,High Performing Teachers in Low Performing Schools,,,,,,,,,,,,,,,,,,,,,
200,10/27/10,Mary Poplin,4,http://www.veritas.org/talks/worldviews-academy/?view=all-talks&ccm_paging_p=31,,Worldviews in the Academy,,,,,,,,,,,,,,,,,,,,,
200,10/26/10,David Helfand|Ken Miller,4,http://www.veritas.org/talks/knowledge-beyond-science/?view=all-talks&ccm_paging_p=31,,Knowledge Beyond Science,,,,,,,,,,,,,,,,,,,,,
200,10/26/10,Mary Poplin,4,http://www.veritas.org/talks/radical-feminism-radical-marxism-radical-love/?view=all-talks&ccm_paging_p=31,,"Radical Feminism, Radical Marxism, Radical Love",,,,,,,,,,,,,,,,,,,,,
200,10/19/10,Ken Costa,4,http://www.veritas.org/talks/capitalist-crisis-whats-gone-wrong/?view=all-talks&ccm_paging_p=31,,The Capitalist Crisis: What’s Gone Wrong?,,,,,,,,,,,,,,,,,,,,,
200,10/12/10,Malissa Geer|Will GonzÃ¡lez|Pat McCalla|Selina Alonzo|Rev. Jonathan Young-Scaggs,4,http://www.veritas.org/talks/social-justice-action-and-transformation/?view=all-talks&ccm_paging_p=31,,Social Justice: Action and Transformation,,,,,,,,,,,,,,,,,,,,,
200,10/5/10,Mary Poplin,4,http://www.veritas.org/talks/do-you-have-eyes-see/?view=all-talks&ccm_paging_p=31,,Do You Have Eyes to See?,,,,,,,,,,,,,,,,,,,,,
200,9/30/10,Phillip Langford|Karla McKanders|Rosalind I. J. Hackett,4,http://www.veritas.org/talks/let-justice-roll/?view=all-talks&ccm_paging_p=31,,Let Justice Roll,,,,,,,,,,,,,,,,,,,,,
200,9/17/10,Gilbert Meilaender,4,http://www.veritas.org/talks/gilbert-meilaender-our-twofold-dignity/?view=all-talks&ccm_paging_p=31,,Gilbert Meilaender on Our Twofold Dignity,,,,,,,,,,,,,,,,,,,,,
200,9/16/10,Robert P. George,4,http://www.veritas.org/talks/robert-george-natural-law-god-and-human-dignity/?view=all-talks&ccm_paging_p=31,,"Robert George on Natural Law, God, and Human Dignity",,,,,,,,,,,,,,,,,,,,,
200,9/14/10,Ravi Zacharias,4,http://www.veritas.org/talks/ravi-zacharias-what-does-it-mean-be-human/?view=all-talks&ccm_paging_p=32,,Ravi Zacharias: What Does it Mean to Be Human?,,,,,,,,,,,,,,,,,,,,,
200,6/2/10,Piet Hein Donner|Jan Pronk|Uri Rosenthal,4,http://www.veritas.org/talks/ideal-political-movement/?view=all-talks&ccm_paging_p=32,,From an ideal to a political movement,,,,,,,,,,,,,,,,,,,,,
200,5/31/10,Nicholas Wolterstorff|Arend Soeteman|Domenica Ghidei Bidu,4,http://www.veritas.org/talks/justice-all/?view=all-talks&ccm_paging_p=32,,Justice for all,,,,,,,,,,,,,,,,,,,,,
200,5/18/10,AndrÃ© Aleman|Victor Lamme|Wim Hofstee,4,http://www.veritas.org/talks/god-fabrication-mind/?view=all-talks&ccm_paging_p=32,,Is God a fabrication of the mind?,,,,,,,,,,,,,,,,,,,,,
200,5/12/10,John Haldane|Christopher Hitchens,1,pflU-nnY4MA?rel=0,,We Don't Do God'?,,,,,,,,,,,,,,,,,,,,,
200,5/10/10,Os Guinness,4,http://www.veritas.org/talks/call/?view=all-talks&ccm_paging_p=32,,The Call,,,,,,,,,,,,,,,,,,,,,
200,5/6/10,Viji Cammauf,4,http://www.veritas.org/talks/global-christianity-what-does-jesus-look-india/?view=all-talks&ccm_paging_p=32,,Global Christianity: What Does Jesus Look Like in India?,,,,,,,,,,,,,,,,,,,,,
200,4/26/10,Os Guinness,4,http://www.veritas.org/talks/where-god-suffering-and-injustice/?view=all-talks&ccm_paging_p=32,,Where is God in Suffering and Injustice?,,,,,,,,,,,,,,,,,,,,,
200,4/24/10,Ian Hutchinson|Paul Sorrentino,4,http://www.veritas.org/talks/science-and-faith/?view=all-talks&ccm_paging_p=32,,Science and Faith,,,,,,,,,,,,,,,,,,,,,
200,4/23/10,Ian Hutchinson|Colin Adams,1,Qwf8UNTNTfA,,Religious Belief & Reason,,,,,,,,,,,,,,,,,,,,,
200,4/16/10,William Lane Craig,4,http://www.veritas.org/talks/does-god-exist/?view=all-talks&ccm_paging_p=32,,Does God Exist?,,,,,,,,,,,,,,,,,,,,,
200,4/15/10,Cornel West|Gabrielle Apollon,4,http://www.veritas.org/talks/cornel-west/?view=all-talks&ccm_paging_p=32,,Cornel West,,,,,,,,,,,,,,,,,,,,,
200,4/14/10,David Batstone,4,http://www.veritas.org/talks/not-sale-physically-and-spiritually-confronting-modern-day-slavery/?view=all-talks&ccm_paging_p=32,,Not for Sale: Physically and Spiritually Confronting Modern Day Slavery,,,,,,,,,,,,,,,,,,,,,
200,4/8/10,Os Guinness,4,http://www.veritas.org/talks/world-safe-diversity-despite-our-deepest-differences/?view=all-talks&ccm_paging_p=32,,A World Safe for Diversity Despite Our Deepest Differences,,,,,,,,,,,,,,,,,,,,,
200,4/7/10,Miroslav Volf,4,http://www.veritas.org/talks/reconciliation-face-conflict/?view=all-talks&ccm_paging_p=32,,Reconciliation In the Face of Conflict,,,,,,,,,,,,,,,,,,,,,
200,4/7/10,Os Guinness,4,http://www.veritas.org/talks/journey/?view=all-talks&ccm_paging_p=32,,The Journey,,,,,,,,,,,,,,,,,,,,,
200,4/7/10,Os Guinness,4,http://www.veritas.org/talks/seeking-veritas-interview-os-guinness/?view=all-talks&ccm_paging_p=33,,Seeking Veritas: An Interview with Os Guinness,,,,,,,,,,,,,,,,,,,,,
200,4/7/10,Peter Kreeft,4,http://www.veritas.org/talks/doubt-night/?view=all-talks&ccm_paging_p=33,,Doubt Night,,,,,,,,,,,,,,,,,,,,,
200,4/2/10,Os Guinness,4,http://www.veritas.org/talks/world-safe-diversity-living-our-deepest-differences-world-exploding-pluralism/?view=all-talks&ccm_paging_p=33,,A World Safe for Diversity: Living with Our Deepest Differences in a World of Exploding Pluralism,,,,,,,,,,,,,,,,,,,,,
200,3/31/10,Mike Licona|Stephen Patterson,4,http://www.veritas.org/talks/was-jesus-literally-raised-dead/?view=all-talks&ccm_paging_p=33,,Was Jesus Literally Raised From the Dead?,,,,,,,,,,,,,,,,,,,,,
200,3/30/10,Os Guinness,4,http://www.veritas.org/talks/journey-thinking-persons-quest-meaning3/?view=all-talks&ccm_paging_p=33,,The Journey: A Thinking Person's Quest For Meaning,,,,,,,,,,,,,,,,,,,,,
200,3/29/10,Jeffrey P. Schloss|Robert Sussman,4,http://www.veritas.org/talks/altruism-selfless-love/?view=all-talks&ccm_paging_p=33,,Altruism & Selfless Love,,,,,,,,,,,,,,,,,,,,,
200,3/12/10,Mary Poplin,4,http://www.veritas.org/talks/developing-christian-mind-university-discernment-integration-and-wisdom/?view=all-talks&ccm_paging_p=33,,"Developing the Christian Mind in the University: Discernment, Integration and Wisdom",,,,,,,,,,,,,,,,,,,,,
200,3/11/10,Mary Poplin,4,http://www.veritas.org/talks/social-justice-beyond-compassion-and-politics/?view=all-talks&ccm_paging_p=33,,Social Justice Beyond Compassion and Politics,,,,,,,,,,,,,,,,,,,,,
200,3/10/10,Mary Poplin|Steven Koptie|Melissa S. Williams|John P. Bowen,4,http://www.veritas.org/talks/social-justice-right-way-worldviews-and-practices/?view=all-talks&ccm_paging_p=33,,Social Justice the Right Way?: Worldviews and Practices,,,,,,,,,,,,,,,,,,,,,
200,3/9/10,Shundrawn Thomas,4,http://www.veritas.org/talks/what-will-your-impact-be-10-years/?view=all-talks&ccm_paging_p=33,,What will your Impact be in 10 years?,,,,,,,,,,,,,,,,,,,,,
200,3/2/10,Nicholas Wolterstorff|Helga Varden|Walter Feinberg|Cliff Christians,4,http://www.veritas.org/talks/what-difference-does-justice-make/?view=all-talks&ccm_paging_p=33,,What Difference Does Justice Make?,,,,,,,,,,,,,,,,,,,,,
200,2/25/10,Edward Scheinerman|Edward Bouwer|Anbrasi Edward|Amy Shelton|W. Henry Mosley,4,http://www.veritas.org/talks/why-are-you-here/?view=all-talks&ccm_paging_p=33,,Why are you here?,,,,,,,,,,,,,,,,,,,,,
200,2/25/10,Shellie R. Warren,4,http://www.veritas.org/talks/why-are-you-here1/?view=all-talks&ccm_paging_p=33,,Why Are You Here?,,,,,,,,,,,,,,,,,,,,,
200,2/24/10,Philip Jenkins,4,http://www.veritas.org/talks/how-do-secrets-affect-community/?view=all-talks&ccm_paging_p=33,,How Do Secrets Affect Community?,,,,,,,,,,,,,,,,,,,,,
200,2/24/10,Frank Warren,4,http://www.veritas.org/talks/most-trusted-stranger-america/?view=all-talks&ccm_paging_p=34,,The Most Trusted Stranger in America,,,,,,,,,,,,,,,,,,,,,
200,2/22/10,Michael Lindsay,4,http://www.veritas.org/talks/unh-postsecret-art-gallery/?view=all-talks&ccm_paging_p=34,,UNH PostSecret Art Gallery,,,,,,,,,,,,,,,,,,,,,
200,2/20/10,Peter Kreeft,1,gyrzhVvg3ws?rel=0,,Rationality of Belief in God,,,,,,,,,,,,,,,,,,,,,
200,2/20/10,Beatrice Fernando|Annette Kim,4,http://www.veritas.org/talks/what-freedom/?view=all-talks&ccm_paging_p=34,,What is Freedom?,,,,,,,,,,,,,,,,,,,,,
200,2/19/10,Peter Kreeft,4,http://www.veritas.org/talks/problem-evil-and-suffering/?view=all-talks&ccm_paging_p=34,,The Problem of Evil and Suffering,,,,,,,,,,,,,,,,,,,,,
200,2/19/10,William Hurlbut|Steven Pinker,4,http://www.veritas.org/talks/minding-our-morals/?view=all-talks&ccm_paging_p=34,,Minding our Morals,,,,,,,,,,,,,,,,,,,,,
200,2/17/10,Anne Bailey,1,d1wa0NI3gyQ,,Is God Part of the Problem or the Solution to Racial Injustice?,,,,,,,,,,,,,,,,,,,,,
200,2/17/10,Os Guinness,4,http://www.veritas.org/talks/worldview-training/?view=all-talks&ccm_paging_p=34,,Worldview Training,,,,,,,,,,,,,,,,,,,,,
200,2/17/10,Os Guinness,4,http://www.veritas.org/talks/it-safe-think-academia/?view=all-talks&ccm_paging_p=34,,Is it Safe to Think in Academia?,,,,,,,,,,,,,,,,,,,,,
200,2/16/10,Os Guinness,4,http://www.veritas.org/talks/thinking-persons-quest-meaning3/?view=all-talks&ccm_paging_p=34,,A Thinking Person's Quest for Meaning,,,,,,,,,,,,,,,,,,,,,
200,2/16/10,Os Guinness,4,http://www.veritas.org/talks/knowledge-power-truth-freedom3/?view=all-talks&ccm_paging_p=34,,Knowledge is Power but Truth is Freedom,,,,,,,,,,,,,,,,,,,,,
200,2/11/10,Rosalind Picard,4,http://www.veritas.org/talks/irobot/?view=all-talks&ccm_paging_p=34,,I...Robot?,,,,,,,,,,,,,,,,,,,,,
200,2/10/10,Mary Poplin,4,http://www.veritas.org/talks/does-god-belong-university/?view=all-talks&ccm_paging_p=34,,Does God Belong in the University?,,,,,,,,,,,,,,,,,,,,,
200,2/8/10,Marcus Cole|Eric Mack,4,http://www.veritas.org/talks/god-government-or-me/?view=all-talks&ccm_paging_p=34,,"God, Government or Me",,,,,,,,,,,,,,,,,,,,,
200,2/8/10,Miroslav Volf,4,http://www.veritas.org/talks/free-charge/?view=all-talks&ccm_paging_p=34,,Free of Charge?,,,,,,,,,,,,,,,,,,,,,
200,1/27/10,David Batstone,4,http://www.veritas.org/talks/not-sale/?view=all-talks&ccm_paging_p=35,,Not for Sale,,,,,,,,,,,,,,,,,,,,,
200,1/27/10,Jeremy Begbie,4,http://www.veritas.org/talks/sound-freedom/?view=all-talks&ccm_paging_p=35,,The Sound of Freedom,,,,,,,,,,,,,,,,,,,,,
200,1/27/10,Ard Louis,4,http://www.veritas.org/talks/science/?view=all-talks&ccm_paging_p=35,,Science,,,,,,,,,,,,,,,,,,,,,
200,1/26/10,Ard Louis,4,http://www.veritas.org/talks/can-science-explain-everything/?view=all-talks&ccm_paging_p=35,,Can Science Explain Everything?,,,,,,,,,,,,,,,,,,,,,
200,1/15/10,Greg Jesson,4,http://www.veritas.org/talks/why-good-god-allows-suffering1/?view=all-talks&ccm_paging_p=35,,Why a Good God Allows Suffering,,,,,,,,,,,,,,,,,,,,,
200,1/13/10,Fazale Rana|Andy Karplus|Matthew Rainbow,4,http://www.veritas.org/talks/call-response/?view=all-talks&ccm_paging_p=35,,Call + Response,,,,,,,,,,,,,,,,,,,,,
200,1/12/10,Kelly Monroe Kullberg,4,http://www.veritas.org/talks/finding-god-beyond-harvard/?view=all-talks&ccm_paging_p=35,,Finding God Beyond Harvard,,,,,,,,,,,,,,,,,,,,,
200,11/19/09,Peter Payne,4,http://www.veritas.org/talks/exploring-truth-through-art-and-media/?view=all-talks&ccm_paging_p=35,,Exploring Truth through Art and Media,,,,,,,,,,,,,,,,,,,,,
200,11/19/09,Os Guinness,4,http://www.veritas.org/talks/unspeakable/?view=all-talks&ccm_paging_p=35,,Unspeakable,,,,,,,,,,,,,,,,,,,,,
200,11/18/09,Os Guinness,4,http://www.veritas.org/talks/journey-thinking-persons-quest-meaning1/?view=all-talks&ccm_paging_p=35,,The Journey: A Thinking Person's Quest for Meaning,,,,,,,,,,,,,,,,,,,,,
200,11/17/09,Vinoth Ramachandra|Akeel Bilgrami|David Eisenbach,4,http://www.veritas.org/talks/faiths-conflict-searching-common-space/?view=all-talks&ccm_paging_p=35,,Faiths in Conflict: Searching for a Common Space,,,,,,,,,,,,,,,,,,,,,
200,11/16/09,Vinoth Ramachandra|John Mutter|Cynthia Peabody,4,http://www.veritas.org/talks/moral-climate/?view=all-talks&ccm_paging_p=35,,The Moral Climate,,,,,,,,,,,,,,,,,,,,,
200,11/13/09,Mary Poplin,4,http://www.veritas.org/talks/what-mother-teresa-can-teach-you-your-university-cant/?view=all-talks&ccm_paging_p=35,,What Mother Teresa Can Teach You That Your University Can't,,,,,,,,,,,,,,,,,,,,,
200,11/13/09,John Wyatt|Nigel Cameron|Peter Cave|Dr. Jonathan Chaplin,4,http://www.veritas.org/talks/persons-bodies-and-technologies/?view=all-talks&ccm_paging_p=35,,"Persons, Bodies, and Technologies",,,,,,,,,,,,,,,,,,,,,
200,11/12/09,Mary Poplin,4,http://www.veritas.org/talks/three-dominant-worldviews-university-and-their-relationship-christian-worldview/?view=all-talks&ccm_paging_p=36,,The Three Dominant Worldviews in the University and Their Relationship to the Christian Worldview,,,,,,,,,,,,,,,,,,,,,
200,11/12/09,Alasdair Coles|Fraser Watts|Nicholas Gibson,4,http://www.veritas.org/talks/did-my-neurons-make-me-do-it/?view=all-talks&ccm_paging_p=36,,Did my neurons make me do it?,,,,,,,,,,,,,,,,,,,,,
200,11/10/09,Michael Ward,4,http://www.veritas.org/talks/mere-mortals-cs-lewis-becoming-human/?view=all-talks&ccm_paging_p=36,,Mere Mortals?: C.S. Lewis on Becoming Human,,,,,,,,,,,,,,,,,,,,,
200,11/10/09,Nigel Cameron,4,http://www.veritas.org/talks/ethics-21st-century/?view=all-talks&ccm_paging_p=36,,Ethics for the 21st Century,,,,,,,,,,,,,,,,,,,,,
200,10/29/09,Os Guinness,4,http://www.veritas.org/talks/addressing-question-evil-age-genocide-and-terror/?view=all-talks&ccm_paging_p=36,,Addressing the Question of Evil In An Age of Genocide and Terror,,,,,,,,,,,,,,,,,,,,,
200,10/22/09,Cliffe Knechtle,4,http://www.veritas.org/talks/journey-thinking-persons-search-god/?view=all-talks&ccm_paging_p=36,,The Journey: A Thinking Person's Search for God,,,,,,,,,,,,,,,,,,,,,
200,10/21/09,Os Guinness,4,http://www.veritas.org/talks/journey-thinking-persons-search-meaning/?view=all-talks&ccm_paging_p=36,,The Journey: A Thinking Person's Search for Meaning,,,,,,,,,,,,,,,,,,,,,
200,10/13/09,Jennifer Wiseman,4,http://www.veritas.org/talks/god-cosmos/?view=all-talks&ccm_paging_p=36,,God in the Cosmos,,,,,,,,,,,,,,,,,,,,,
200,10/9/09,Nicholas Wolterstorff,4,http://www.veritas.org/talks/role-god-social-justice/?view=all-talks&ccm_paging_p=36,,The Role of God in Social Justice,,,,,,,,,,,,,,,,,,,,,
200,10/8/09,Nicholas Wolterstorff|David Reidy,4,http://www.veritas.org/talks/good-without-god/?view=all-talks&ccm_paging_p=36,,Good Without God?,,,,,,,,,,,,,,,,,,,,,
200,9/30/09,Rob Morris,4,http://www.veritas.org/talks/love-146/?view=all-talks&ccm_paging_p=36,,LOVE 146,,,,,,,,,,,,,,,,,,,,,
200,9/25/09,Alvin Plantinga,4,http://www.veritas.org/talks/science-and-religion-where-real-conflict-lies/?view=all-talks&ccm_paging_p=36,,Science and Religion: Where the Real Conflict Lies,,,,,,,,,,,,,,,,,,,,,
200,9/23/09,Farr Curlin,4,http://www.veritas.org/talks/what-moves-scalpel-science-religion-and-practice-medicine/?view=all-talks&ccm_paging_p=36,,"What Moves the Scalpel? Science, Religion and the Practice of Medicine",,,,,,,,,,,,,,,,,,,,,
200,9/23/09,Kathleen Thompson,4,http://www.veritas.org/talks/see-me-hear-me-play-modern-slaverys-emotional-humbling-intellectual/?view=all-talks&ccm_paging_p=36,,See me! Hear me!: A play on Modern Slavery’s Emotional Humbling of an Intellectual,,,,,,,,,,,,,,,,,,,,,
200,9/22/09,Grace Akallo|Braddigan (of Dispatch),4,http://www.veritas.org/talks/redemption-songs-freedom-benefit-concert-child-soldiers/?view=all-talks&ccm_paging_p=36,,Redemption Songs of Freedom: Benefit Concert for Child Soldiers,,,,,,,,,,,,,,,,,,,,,
200,5/7/09,Rabbi Naftali Brawer|Rt Rev Michael Nazir-Ali|Tariq Ramadan,4,http://www.veritas.org/talks/city-god-christianity-judaism-and-islam-public-square/?view=all-talks&ccm_paging_p=36,,"City of God? Christianity, Judaism and Islam in the Public Square",,,,,,,,,,,,,,,,,,,,,
200,5/5/09,William Newsome,4,http://www.veritas.org/talks/science-neuroscience-and-faith/?view=all-talks&ccm_paging_p=37,,"Science, Neuroscience, and Faith",,,,,,,,,,,,,,,,,,,,,
200,4/17/09,Andrea Saccoccio,4,http://www.veritas.org/talks/reality-modern-slavery-what-can-be-done/?view=all-talks&ccm_paging_p=37,,The Reality of Modern Slavery: What can be done?,,,,,,,,,,,,,,,,,,,,,
200,4/15/09,Andrea Saccoccio,4,http://www.veritas.org/talks/global-justice-fighting-modern-day-slavery/?view=all-talks&ccm_paging_p=37,,Global Justice: Fighting Modern Day Slavery,,,,,,,,,,,,,,,,,,,,,
200,4/13/09,William T. Cavanaugh,4,http://www.veritas.org/talks/does-religion-cause-violence/?view=all-talks&ccm_paging_p=37,,Does Religion Cause Violence?,,,,,,,,,,,,,,,,,,,,,
200,4/13/09,Nicholas S. Lantinga,4,http://www.veritas.org/talks/politics-and-religion-moving-forward-pluralistic-society/?view=all-talks&ccm_paging_p=37,,Politics and Religion: Moving Forward in a Pluralistic Society,,,,,,,,,,,,,,,,,,,,,
200,4/1/09,Kyle Van Houtan,1,yvTQMdxt7Ms,,Is God Green?,,,,,,,,,,,,,,,,,,,,,
200,3/31/09,William Lane Craig,4,http://www.veritas.org/talks/7-reasons-god-exists-and-3-reasons-it-makes-difference/?view=all-talks&ccm_paging_p=37,,7 Reasons God Exists and 3 Reasons It Makes A Difference,,,,,,,,,,,,,,,,,,,,,
200,3/27/09,Os Guinness|Michael Cromartie,4,http://www.veritas.org/talks/god-relevant-world-buffeted-evil-and-suffering-wrestling-brokenness-heart-human-experience/?view=all-talks&ccm_paging_p=37,,Is God relevant in a world buffeted by evil and suffering?: Wrestling with the brokenness at the heart of the human experience,,,,,,,,,,,,,,,,,,,,,
200,3/27/09,Os Guinness,4,http://www.veritas.org/talks/god-relevant-world-buffetted-evil-and-suffering/?view=all-talks&ccm_paging_p=37,,Is God Relevant in a World Buffetted by Evil and Suffering?,,,,,,,,,,,,,,,,,,,,,
200,3/26/09,Os Guinness,4,http://www.veritas.org/talks/god-relevant-public-square/?view=all-talks&ccm_paging_p=37,,Is God Relevant in the Public Square?,,,,,,,,,,,,,,,,,,,,,
200,3/26/09,Os Guinness|Veena Das|Michael Cromartie,4,http://www.veritas.org/talks/god-relevant-public-square-living-our-deepest-differences-world-exploding-pluralism/?view=all-talks&ccm_paging_p=37,,Is God relevant in the public square?: Living with our deepest differences in a world of exploding pluralism,,,,,,,,,,,,,,,,,,,,,
